iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
DEU;Europe;Germany;2021-01-09;1928462,0;22824,0;22131,714;40597,0;575,0;873,857;22985,115;272,037;263,785;483,871;6,853;10,415;0,99;5398,0;64,338;;;;;;;;;;;168044,0;2,003;;;tests performed;643558,0;642079,0;1496,0;2,0;60727,0;51845,0;0,77;0,77;0,0;0,0;618,0;85,19;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-10;1929410,0;948,0;20787,714;40936,0;339,0;877,857;22996,414;11,299;247,766;487,911;4,041;10,463;0,97;5300,0;63,17;;;;;7469,324;89,026;;37245687,0;443,927;;175915,0;2,097;0,128;7,8;tests performed;679538,0;677945,0;1610,0;2,0;35980,0;53763,0;0,81;0,81;0,0;0,0;641,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;36380,8;3,68;26,33;433,618543094949
DEU;Europe;Germany;2021-01-11;1941116,0;11706,0;20700,0;41799,0;863,0;864,429;23135,937;139,522;246,721;498,197;10,286;10,303;0,96;5267,0;62,777;9971,0;118,843;;;;;;;;;175020,0;2,086;;;tests performed;747794,0;746147,0;1664,0;2,0;68256,0;56916,0;0,89;0,89;0,0;0,0;678,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-12;1968326,0;27210,0;21965,857;42889,0;1090,0;876,0;23460,25;324,313;261,809;511,189;12,992;10,441;0,95;5209,0;62,085;;;;;;;;;;;174126,0;2,075;;;tests performed;826916,0;825205,0;1728,0;2,0;79122,0;60692,0;0,99;0,98;0,0;0,0;723,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-13;1993892,0;25566,0;21809,143;44096,0;1207,0;894,429;23764,968;304,718;259,941;525,575;14,386;10,661;0,92;5164,0;61,549;;;;;;;;;;;173231,0;2,065;;;tests performed;939024,0;937113,0;1928,0;2,0;112108,0;67686,0;1,12;1,12;0,0;0,0;807,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-14;2015235,0;21343,0;18382,0;45207,0;1111,0;888,571;24019,353;254,385;219,093;538,817;13,242;10,591;0,9;5104,0;60,834;;;;;;;;;;;172336,0;2,054;;;tests performed;1023087,0;1020963,0;2141,0;2,0;84063,0;71867,0;1,22;1,22;0,0;0,0;857,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-15;2023828,0;8593,0;16884,286;45705,0;498,0;811,857;24121,772;102,419;201,242;544,753;5,936;9,676;0,89;5050,0;60,19;;;;;;;;;;;171441,0;2,043;;;tests performed;1114879,0;1111836,0;3060,0;2,0;91792,0;76007,0;1,33;1,33;0,0;0,0;906,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-16;2038645,0;14817,0;15740,429;46464,0;759,0;838,143;24298,374;176,602;187,608;553,799;9,046;9,99;0,89;4992,0;59,499;;;;;;;;;;;170547,0;2,033;;;tests performed;1172941,0;1168677,0;4282,0;2,0;58062,0;75626,0;1,4;1,39;0,01;0,0;901,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-17;2050129,0;11484,0;17245,571;46901,0;437,0;852,143;24435,25;136,876;205,548;559,008;5,209;10,157;0,89;4950,0;58,998;;;;;6624,939;78,962;;38433251,0;458,081;;169652,0;2,022;0,104;9,6;tests performed;1220591,0;1199464,0;21146,0;2,0;47650,0;77293,0;1,45;1,43;0,03;0,0;921,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;40893,9;4,05;22,61;487,409659476167
DEU;Europe;Germany;2021-01-18;2059382,0;9253,0;16895,143;47263,0;362,0;780,571;24545,536;110,285;201,371;563,322;4,315;9,304;0,88;4984,0;59,404;8914,0;106,245;;;;;;;;;168144,0;2,004;;;tests performed;1303395,0;1266819,0;36595,0;2,0;82804,0;79372,0;1,55;1,51;0,04;0,0;946,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-19;2071615,0;12233,0;14755,571;48997,0;1734,0;872,571;24691,339;145,804;175,87;583,99;20,667;10,4;0,87;4930,0;58,76;;;;;;;;;;;166637,0;1,986;;;tests performed;1422690,0;1350448,0;72261,0;2,0;119295,0;85111,0;1,7;1,61;0,09;0,0;1014,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-20;2100618,0;29003,0;15246,571;50010,0;1013,0;844,857;25037,023;345,683;181,722;596,063;12,074;10,07;0,87;4816,0;57,401;;;;;;;;;;;165129,0;1,968;;;tests performed;1554787,0;1429448,0;125358,0;2,0;132097,0;87966,0;1,85;1,7;0,15;0,0;1048,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-21;2108895,0;8277,0;13380,0;50876,0;866,0;809,857;25135,675;98,653;159,475;606,385;10,322;9,653;0,85;4767,0;56,817;;;;;;;;;;;163621,0;1,95;;;tests performed;1659853,0;1494053,0;165818,0;3,0;105066,0;90967,0;1,98;1,78;0,2;0,0;1084,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-22;2125261,0;16366,0;14490,429;51713,0;837,0;858,286;25330,74;195,064;172,71;616,361;9,976;10,23;0,86;4749,0;56,603;;;;;;;;;;;162114,0;1,932;;;tests performed;1761831,0;1562786,0;199063,0;3,0;101978,0;92422,0;2,1;1,86;0,24;0,0;1102,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-23;2137691,0;12430,0;14149,429;51873,0;160,0;772,714;25478,892;148,152;168,645;618,268;1,907;9,21;0,85;4639,0;55,292;;;;;;;;;;;160606,0;1,914;;;tests performed;1848435,0;1603271,0;245182,0;3,0;86604,0;96499,0;2,2;1,91;0,29;0,0;1150,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-24;2147769,0;10078,0;13948,571;52296,0;423,0;770,714;25599,01;120,119;166,251;623,31;5,042;9,186;0,85;4607,0;54,91;;;;;6394,927;76,22;;39546941,0;471,355;;159099,0;1,896;0,099;10,1;tests performed;1896011,0;1628952,0;267077,0;3,0;47576,0;96489,0;2,26;1,94;0,32;0,0;1150,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;44989,8;4,37;20,52;536,228217360067
DEU;Europe;Germany;2021-01-25;2154656,0;6887,0;13610,571;53127,0;831,0;837,714;25681,095;82,085;162,223;633,215;9,905;9,985;0,84;4604,0;54,875;7570,0;90,226;;;;;;;;;159873,0;1,906;;;tests performed;1986619,0;1681217,0;305420,0;3,0;90608,0;97603,0;2,37;2,0;0,36;0,0;1163,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-26;2164043,0;9387,0;13204,0;53619,0;492,0;660,286;25792,978;111,883;157,377;639,079;5,864;7,87;0,83;4559,0;54,338;;;;;;;;;;;160647,0;1,915;;;tests performed;2084539,0;1731882,0;352671,0;7,0;97920,0;94550,0;2,48;2,06;0,42;0,0;1127,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-27;2179679,0;15636,0;11294,429;54498,0;879,0;641,143;25979,342;186,364;134,617;649,555;10,477;7,642;0,83;4487,0;53,48;;;;;;;;;;;161422,0;1,924;;;tests performed;2193499,0;1782817,0;410697,0;7,0;108960,0;91245,0;2,61;2,12;0,49;0,0;1088,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-28;2194562,0;14883,0;12238,143;55883,0;1385,0;715,286;26156,73;177,389;145,865;666,063;16,508;8,525;0,84;4428,0;52,777;;;;;;;;;;;162196,0;1,933;;;tests performed;2285690,0;1829627,0;456078,0;7,0;92191,0;89405,0;2,72;2,18;0,54;0,0;1066,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-29;2207393,0;12831,0;11733,143;56286,0;403,0;653,286;26309,662;152,931;139,846;670,866;4,803;7,786;0,85;4367,0;52,05;;;;;;;;;;;162970,0;1,942;;;tests performed;2393023,0;1879448,0;513590,0;7,0;107333,0;90170,0;2,85;2,24;0,61;0,0;1075,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-30;2224911,0;17518,0;12460,0;57105,0;819,0;747,429;26518,457;208,795;148,509;680,628;9,762;8,909;0,85;4342,0;51,752;;;;;;;;;;;163745,0;1,952;;;tests performed;2480706,0;1914051,0;566671,0;7,0;87683,0;90324,0;2,96;2,28;0,68;0,0;1077,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-01-31;2225659,0;748,0;11127,143;57163,0;58,0;695,286;26527,372;8,915;132,623;681,319;0,691;8,287;0,83;4337,0;51,692;;;;;5399,219;64,353;;40698574,0;485,082;;164519,0;1,961;0,085;11,8;tests performed;2537615,0;1939806,0;597825,0;7,0;56909,0;91658,0;3,02;2,31;0,71;0,0;1092,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;47434,9;4,52;12,12;565,371081170689
DEU;Europe;Germany;2021-02-01;2232327,0;6668,0;11095,857;58059,0;896,0;704,571;26606,847;79,475;132,25;691,998;10,679;8,398;0,83;4313,0;51,406;6491,0;77,365;;;;;;;;;163496,0;1,949;;;tests performed;2657288,0;1998058,0;659245,0;8,0;119673,0;95810,0;3,17;2,38;0,79;0,0;1142,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-02;2240017,0;7690,0;10853,429;58992,0;933,0;767,571;26698,503;91,656;129,361;703,119;11,12;9,149;0,82;4252,0;50,679;;;;;;;;;;;162473,0;1,936;;;tests performed;2789592,0;2063578,0;726029,0;8,0;132304,0;100722,0;3,32;2,46;0,87;0,0;1200,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-03;2252504,0;12487,0;10403,571;59776,0;784,0;754,0;26847,334;148,831;123,999;712,463;9,344;8,987;0,82;4207,0;50,143;;;;;;;;;;;161450,0;1,924;;;tests performed;2952059,0;2128156,0;823918,0;8,0;162467,0;108366,0;3,52;2,54;0,98;0,0;1292,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-04;2265536,0;13032,0;10139,143;60634,0;858,0;678,714;27002,661;155,327;120,847;722,69;10,226;8,09;0,83;4170,0;49,702;;;;;;;;;;;160426,0;1,912;;;tests performed;3086143,0;2190228,0;895929,0;9,0;134084,0;114350,0;3,68;2,61;1,07;0,0;1363,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-05;2276371,0;10835,0;9854,0;61324,0;690,0;719,714;27131,802;129,141;117,449;730,914;8,224;8,578;0,83;4066,0;48,462;;;;;;;;;;;159403,0;1,9;;;tests performed;3233251,0;2259591,0;973674,0;9,0;147108,0;120033,0;3,85;2,69;1,16;0,0;1431,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-06;2285003,0;8632,0;8584,571;61551,0;227,0;635,143;27234,686;102,884;102,319;733,619;2,706;7,57;0,83;3958,0;47,175;;;;;;;;;;;158380,0;1,888;;;tests performed;3327065,0;2305188,0;1021891,0;9,0;93814,0;120908,0;3,97;2,75;1,22;0,0;1441,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-07;2291673,0;6670,0;9430,571;61708,0;157,0;649,286;27314,185;79,499;112,402;735,491;1,871;7,739;0,83;3926,0;46,794;;;;;4699,096;56,008;;41800073,0;498,21;;157357,0;1,876;0,075;13,3;tests performed;3380514,0;2333476,0;1047053,0;9,0;53449,0;120414,0;4,03;2,78;1,25;0,0;1435,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;48285,6;4,51;4,08;575,510475978138
DEU;Europe;Germany;2021-02-08;2296323,0;4650,0;9142,286;62191,0;483,0;590,286;27369,608;55,423;108,966;741,247;5,757;7,036;0,83;3951,0;47,092;5230,0;62,336;;;;;;;;;156522,0;1,866;;;tests performed;3489639,0;2386507,0;1103148,0;9,0;109125,0;118907,0;4,16;2,84;1,31;0,0;1417,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-09;2302051,0;5728,0;8862,0;63006,0;815,0;573,429;27437,879;68,271;105,625;750,961;9,714;6,835;0,82;3840,0;45,769;;;;;;;;;;;155688,0;1,856;;;tests performed;3623724,0;2446737,0;1177002,0;10,0;134085,0;119162,0;4,32;2,92;1,4;0,0;1420,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-10;2311297,0;9246,0;8399,0;63672,0;666,0;556,571;27548,081;110,202;100,107;758,899;7,938;6,634;0,83;3732,0;44,481;;;;;;;;;;;154853,0;1,846;;;tests performed;3778824,0;2524514,0;1254326,0;10,0;155100,0;118109,0;4,5;3,01;1,5;0,0;1408,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-11;2321225,0;9928,0;7955,571;64224,0;552,0;512,857;27666,412;118,331;94,822;765,478;6,579;6,113;0,84;3668,0;43,718;;;;;;;;;;;154018,0;1,836;;;tests performed;3922970,0;2600063,0;1322925,0;10,0;144146,0;119547,0;4,68;3,1;1,58;0,0;1425,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-12;2330422,0;9197,0;7721,571;64771,0;547,0;492,429;27776,03;109,618;92,033;771,998;6,52;5,869;0,86;3546,0;42,264;;;;;;;;;;;153184,0;1,826;;;tests performed;4078658,0;2680324,0;1398355,0;10,0;155688,0;120772,0;4,86;3,19;1,67;0,0;1439,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-13;2336906,0;6484,0;7414,714;64990,0;219,0;491,286;27853,312;77,282;88,375;774,608;2,61;5,856;0,87;3479,0;41,466;;;;;;;;;;;152349,0;1,816;;;tests performed;4186182,0;2742376,0;1443828,0;10,0;107524,0;122731,0;4,99;3,27;1,72;0,0;1463,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-14;2341744,0;4838,0;7153,0;65107,0;117,0;485,571;27910,976;57,664;85,256;776,003;1,395;5,787;0,88;3417,0;40,727;;;;;3916,25;46,677;;42860675,0;510,851;;151515,0;1,806;0,064;15,6;tests performed;4251452,0;2782005,0;1469470,0;10,0;65270,0;124420,0;5,07;3,32;1,75;0,0;1483,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;48321,7;4,43;0,17;575,940747698544
DEU;Europe;Germany;2021-02-15;2346876,0;5132,0;7221,857;65288,0;181,0;442,429;27972,143;61,168;86,076;778,16;2,157;5,273;0,89;3426,0;40,834;5156,0;61,454;;;;;;;;;152385,0;1,816;;;tests performed;4376940,0;2852180,0;1524794,0;10,0;125488,0;126757,0;5,22;3,4;1,82;0,0;1511,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-16;2352766,0;5890,0;7245,0;65829,0;541,0;403,286;28042,346;70,202;86,352;784,608;6,448;4,807;0,9;3342,0;39,833;;;;;;;;;;;153255,0;1,827;;;tests performed;4511407,0;2930538,0;1580904,0;10,0;134467,0;126812,0;5,38;3,49;1,88;0,0;1511,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-17;2362364,0;9598,0;7295,286;66732,0;903,0;437,143;28156,743;114,397;86,952;795,371;10,763;5,21;0,91;3239,0;38,605;;;;;;;;;;;154125,0;1,837;;;tests performed;4662977,0;3025947,0;1637066,0;10,0;151570,0;126308,0;5,56;3,61;1,95;0,0;1505,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-18;2372209,0;9845,0;7283,429;67245,0;513,0;431,571;28274,084;117,341;86,81;801,485;6,114;5,144;0,93;3169,0;37,771;;;;;;;;;;;154994,0;1,847;;;tests performed;4807525,0;3117482,0;1690083,0;11,0;144548,0;126365,0;5,73;3,72;2,01;0,0;1506,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-19;2381259,0;9050,0;7262,429;67741,0;496,0;424,286;28381,95;107,866;86,56;807,397;5,912;5,057;0,95;3114,0;37,115;;;;;;;;;;;155864,0;1,858;;;tests performed;4966322,0;3220628,0;1745735,0;11,0;158797,0;126809,0;5,92;3,84;2,08;0,0;1511,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-20;2388421,0;7162,0;7359,286;67883,0;142,0;413,286;28467,313;85,363;87,714;809,09;1,692;4,926;0,97;3068,0;36,567;;;;;;;;;;;156734,0;1,868;;;tests performed;5078623,0;3296794,0;1781872,0;11,0;112301,0;127492,0;6,05;3,93;2,12;0,0;1520,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-21;2394515,0;6094,0;7538,714;67946,0;63,0;405,571;28539,947;72,634;89,853;809,841;0,751;4,834;0,98;3049,0;36,341;;;;;3552,065;42,337;;43963906,0;524,001;;157604,0;1,878;0,061;16,4;tests performed;5164471,0;3354502,0;1810013,0;11,0;85848,0;130431,0;6,16;4,0;2,16;0,0;1555,0;83,33;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;47354,2;4,25;-4,52;564,409227213993
DEU;Europe;Germany;2021-02-22;2399499,0;4984,0;7517,571;68363,0;417,0;439,286;28599,351;59,404;89,601;814,811;4,97;5,236;0,98;3053,0;36,388;4848,0;57,783;;;;;;;;;159004,0;1,895;;;tests performed;5320870,0;3452793,0;1868122,0;11,0;156399,0;134847,0;6,34;4,12;2,23;0,0;1607,0;81,48;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-23;2405263,0;5764,0;7499,571;68785,0;422,0;422,286;28668,051;68,7;89,387;819,84;5,03;5,033;0,99;3030,0;36,114;;;;;;;;;;;160403,0;1,912;;;tests performed;5491147,0;3562786,0;1928407,0;11,0;170277,0;139963,0;6,54;4,25;2,3;0,0;1668,0;81,48;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-24;2416037,0;10774,0;7667,571;69170,0;385,0;348,286;28796,465;128,414;91,389;824,429;4,589;4,151;1,0;2950,0;35,161;;;;;;;;;;;161802,0;1,928;;;tests performed;5667930,0;3680379,0;1987597,0;12,0;176783,0;143565,0;6,76;4,39;2,37;0,0;1711,0;81,48;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-25;2427069,0;11032,0;7837,143;69343,0;173,0;299,714;28927,954;131,489;93,41;826,491;2,062;3,572;1,02;2891,0;34,457;;;;;;;;;;;163202,0;1,945;;;tests performed;5857988,0;3811324,0;2046709,0;13,0;190058,0;150066,0;6,98;4,54;2,44;0,0;1789,0;81,48;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-26;2436506,0;9437,0;7892,429;69939,0;596,0;314,0;29040,433;112,479;94,069;833,595;7,104;3,743;1,03;2841,0;33,862;;;;;;;;;;;164601,0;1,962;;;tests performed;6071680,0;3957733,0;2113991,0;14,0;213692,0;157908,0;7,24;4,72;2,52;0,0;1882,0;81,48;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-27;2444177,0;7671,0;7965,143;70092,0;153,0;315,571;29131,863;91,43;94,936;835,418;1,824;3,761;1,04;2820,0;33,611;;;;;;;;;;;166000,0;1,979;;;tests performed;6219596,0;4066027,0;2153614,0;14,0;147916,0;162996,0;7,41;4,85;2,57;0,0;1943,0;81,48;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-02-28;2450295,0;6118,0;7968,571;70152,0;60,0;315,143;29204,782;72,92;94,976;836,134;0,715;3,756;1,04;2834,0;33,778;;;;;3471,359;41,375;;45135704,0;537,967;;167400,0;1,995;0,061;16,4;tests performed;6322902,0;4145310,0;2177626,0;27,0;103306,0;165490,0;7,54;4,94;2,6;0,0;1972,0;81,48;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;44415,3;3,91;-13,44;529,380818374667
DEU;Europe;Germany;2021-03-01;2455569,0;5274,0;8010,0;70514,0;362,0;307,286;29267,643;62,86;95,47;840,448;4,315;3,663;1,05;2862,0;34,112;4437,0;52,884;;;;;;;;;167022,0;1,991;;;tests performed;6522044,0;4294645,0;2227433,0;27,0;199142,0;171596,0;7,77;5,12;2,65;0,0;2045,0;77,78;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-03-02;2462061,0;6492,0;8114,0;70926,0;412,0;305,857;29345,02;77,377;96,71;845,359;4,911;3,645;1,05;2849,0;33,957;;;;;;;;;;;166643,0;1,986;;;tests performed;6741896,0;4462554,0;2279376,0;27,0;219852,0;178678,0;8,04;5,32;2,72;0,0;2130,0;77,78;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-03-03;2472913,0;10852,0;8125,143;71285,0;359,0;302,143;29474,364;129,344;96,843;849,638;4,279;3,601;1,06;2816,0;33,564;;;;;;;;;;;166265,0;1,982;;;tests performed;6990109,0;4640295,0;2349848,0;27,0;248213,0;188883,0;8,33;5,53;2,8;0,0;2251,0;77,78;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-03-04;2484306,0;11393,0;8176,714;71554,0;269,0;315,857;29610,156;135,792;97,457;852,844;3,206;3,765;1,07;2805,0;33,432;;;;;;;;;;;165887,0;1,977;;;tests performed;7235694,0;4822822,0;2412905,0;28,0;245585,0;196815,0;8,62;5,75;2,88;0,0;2346,0;77,78;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-03-05;2493887,0;9581,0;8197,286;71852,0;298,0;273,286;29724,35;114,195;97,702;856,396;3,552;3,257;1,09;2756,0;32,848;;;;;;;;;;;165509,0;1,973;;;tests performed;7511024,0;5030974,0;2480083,0;29,0;275330,0;205621,0;8,95;6,0;2,96;0,0;2451,0;77,78;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
