;Unnamed: 0;dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2018;continentExp;date
123;123;11/05/2020;11;5;2020;12;0;Albania;AL;ALB;2866376,0;Europe;2020-5-11
124;124;10/05/2020;10;5;2020;6;0;Albania;AL;ALB;2866376,0;Europe;2020-5-10
125;125;09/05/2020;9;5;2020;8;0;Albania;AL;ALB;2866376,0;Europe;2020-5-9
126;126;08/05/2020;8;5;2020;10;0;Albania;AL;ALB;2866376,0;Europe;2020-5-8
127;127;07/05/2020;7;5;2020;12;0;Albania;AL;ALB;2866376,0;Europe;2020-5-7
128;128;06/05/2020;6;5;2020;17;0;Albania;AL;ALB;2866376,0;Europe;2020-5-6
129;129;05/05/2020;5;5;2020;8;0;Albania;AL;ALB;2866376,0;Europe;2020-5-5
130;130;04/05/2020;4;5;2020;6;0;Albania;AL;ALB;2866376,0;Europe;2020-5-4
131;131;03/05/2020;3;5;2020;7;0;Albania;AL;ALB;2866376,0;Europe;2020-5-3
132;132;02/05/2020;2;5;2020;9;0;Albania;AL;ALB;2866376,0;Europe;2020-5-2
133;133;01/05/2020;1;5;2020;7;0;Albania;AL;ALB;2866376,0;Europe;2020-5-1
134;134;30/04/2020;30;4;2020;16;1;Albania;AL;ALB;2866376,0;Europe;2020-4-30
135;135;29/04/2020;29;4;2020;14;2;Albania;AL;ALB;2866376,0;Europe;2020-4-29
136;136;28/04/2020;28;4;2020;10;0;Albania;AL;ALB;2866376,0;Europe;2020-4-28
137;137;27/04/2020;27;4;2020;14;1;Albania;AL;ALB;2866376,0;Europe;2020-4-27
138;138;26/04/2020;26;4;2020;34;0;Albania;AL;ALB;2866376,0;Europe;2020-4-26
139;139;25/04/2020;25;4;2020;15;0;Albania;AL;ALB;2866376,0;Europe;2020-4-25
140;140;24/04/2020;24;4;2020;29;0;Albania;AL;ALB;2866376,0;Europe;2020-4-24
141;141;23/04/2020;23;4;2020;25;1;Albania;AL;ALB;2866376,0;Europe;2020-4-23
142;142;22/04/2020;22;4;2020;25;0;Albania;AL;ALB;2866376,0;Europe;2020-4-22
143;143;21/04/2020;21;4;2020;22;0;Albania;AL;ALB;2866376,0;Europe;2020-4-21
144;144;20/04/2020;20;4;2020;14;0;Albania;AL;ALB;2866376,0;Europe;2020-4-20
145;145;19/04/2020;19;4;2020;9;0;Albania;AL;ALB;2866376,0;Europe;2020-4-19
146;146;18/04/2020;18;4;2020;21;0;Albania;AL;ALB;2866376,0;Europe;2020-4-18
147;147;17/04/2020;17;4;2020;24;1;Albania;AL;ALB;2866376,0;Europe;2020-4-17
148;148;16/04/2020;16;4;2020;19;1;Albania;AL;ALB;2866376,0;Europe;2020-4-16
149;149;15/04/2020;15;4;2020;8;1;Albania;AL;ALB;2866376,0;Europe;2020-4-15
150;150;14/04/2020;14;4;2020;21;0;Albania;AL;ALB;2866376,0;Europe;2020-4-14
151;151;13/04/2020;13;4;2020;13;0;Albania;AL;ALB;2866376,0;Europe;2020-4-13
152;152;12/04/2020;12;4;2020;17;0;Albania;AL;ALB;2866376,0;Europe;2020-4-12
153;153;11/04/2020;11;4;2020;7;0;Albania;AL;ALB;2866376,0;Europe;2020-4-11
154;154;10/04/2020;10;4;2020;9;1;Albania;AL;ALB;2866376,0;Europe;2020-4-10
155;155;09/04/2020;9;4;2020;17;0;Albania;AL;ALB;2866376,0;Europe;2020-4-9
156;156;08/04/2020;8;4;2020;6;0;Albania;AL;ALB;2866376,0;Europe;2020-4-8
157;157;07/04/2020;7;4;2020;16;1;Albania;AL;ALB;2866376,0;Europe;2020-4-7
158;158;06/04/2020;6;4;2020;28;2;Albania;AL;ALB;2866376,0;Europe;2020-4-6
159;159;05/04/2020;5;4;2020;29;2;Albania;AL;ALB;2866376,0;Europe;2020-4-5
160;160;04/04/2020;4;4;2020;27;1;Albania;AL;ALB;2866376,0;Europe;2020-4-4
161;161;03/04/2020;3;4;2020;18;1;Albania;AL;ALB;2866376,0;Europe;2020-4-3
162;162;02/04/2020;2;4;2020;16;0;Albania;AL;ALB;2866376,0;Europe;2020-4-2
163;163;01/04/2020;1;4;2020;20;3;Albania;AL;ALB;2866376,0;Europe;2020-4-1
164;164;31/03/2020;31;3;2020;11;2;Albania;AL;ALB;2866376,0;Europe;2020-3-31
165;165;30/03/2020;30;3;2020;15;0;Albania;AL;ALB;2866376,0;Europe;2020-3-30
166;166;29/03/2020;29;3;2020;11;1;Albania;AL;ALB;2866376,0;Europe;2020-3-29
167;167;28/03/2020;28;3;2020;12;3;Albania;AL;ALB;2866376,0;Europe;2020-3-28
168;168;27/03/2020;27;3;2020;28;1;Albania;AL;ALB;2866376,0;Europe;2020-3-27
169;169;26/03/2020;26;3;2020;23;0;Albania;AL;ALB;2866376,0;Europe;2020-3-26
170;170;25/03/2020;25;3;2020;23;1;Albania;AL;ALB;2866376,0;Europe;2020-3-25
171;171;24/03/2020;24;3;2020;11;2;Albania;AL;ALB;2866376,0;Europe;2020-3-24
172;172;23/03/2020;23;3;2020;13;0;Albania;AL;ALB;2866376,0;Europe;2020-3-23
173;173;22/03/2020;22;3;2020;6;0;Albania;AL;ALB;2866376,0;Europe;2020-3-22
174;174;21/03/2020;21;3;2020;0;0;Albania;AL;ALB;2866376,0;Europe;2020-3-21
175;175;20/03/2020;20;3;2020;11;0;Albania;AL;ALB;2866376,0;Europe;2020-3-20
176;176;19/03/2020;19;3;2020;4;1;Albania;AL;ALB;2866376,0;Europe;2020-3-19
177;177;18/03/2020;18;3;2020;4;0;Albania;AL;ALB;2866376,0;Europe;2020-3-18
178;178;17/03/2020;17;3;2020;9;0;Albania;AL;ALB;2866376,0;Europe;2020-3-17
179;179;16/03/2020;16;3;2020;4;0;Albania;AL;ALB;2866376,0;Europe;2020-3-16
180;180;15/03/2020;15;3;2020;5;0;Albania;AL;ALB;2866376,0;Europe;2020-3-15
181;181;14/03/2020;14;3;2020;10;0;Albania;AL;ALB;2866376,0;Europe;2020-3-14
182;182;13/03/2020;13;3;2020;12;0;Albania;AL;ALB;2866376,0;Europe;2020-3-13
183;183;12/03/2020;12;3;2020;1;1;Albania;AL;ALB;2866376,0;Europe;2020-3-12
184;184;11/03/2020;11;3;2020;4;0;Albania;AL;ALB;2866376,0;Europe;2020-3-11
185;185;10/03/2020;10;3;2020;4;0;Albania;AL;ALB;2866376,0;Europe;2020-3-10
186;186;09/03/2020;9;3;2020;2;0;Albania;AL;ALB;2866376,0;Europe;2020-3-9
315;315;11/05/2020;11;5;2020;1;0;Andorra;AD;AND;77006,0;Europe;2020-5-11
316;316;10/05/2020;10;5;2020;2;1;Andorra;AD;AND;77006,0;Europe;2020-5-10
317;317;09/05/2020;9;5;2020;0;0;Andorra;AD;AND;77006,0;Europe;2020-5-9
318;318;08/05/2020;8;5;2020;1;1;Andorra;AD;AND;77006,0;Europe;2020-5-8
319;319;07/05/2020;7;5;2020;0;0;Andorra;AD;AND;77006,0;Europe;2020-5-7
320;320;06/05/2020;6;5;2020;1;1;Andorra;AD;AND;77006,0;Europe;2020-5-6
321;321;05/05/2020;5;5;2020;2;0;Andorra;AD;AND;77006,0;Europe;2020-5-5
322;322;04/05/2020;4;5;2020;1;1;Andorra;AD;AND;77006,0;Europe;2020-5-4
323;323;03/05/2020;3;5;2020;1;1;Andorra;AD;AND;77006,0;Europe;2020-5-3
324;324;02/05/2020;2;5;2020;1;1;Andorra;AD;AND;77006,0;Europe;2020-5-2
325;325;01/05/2020;1;5;2020;2;0;Andorra;AD;AND;77006,0;Europe;2020-5-1
326;326;30/04/2020;30;4;2020;0;1;Andorra;AD;AND;77006,0;Europe;2020-4-30
327;327;29/04/2020;29;4;2020;0;1;Andorra;AD;AND;77006,0;Europe;2020-4-29
328;328;28/04/2020;28;4;2020;3;0;Andorra;AD;AND;77006,0;Europe;2020-4-28
329;329;27/04/2020;27;4;2020;7;0;Andorra;AD;AND;77006,0;Europe;2020-4-27
330;330;26/04/2020;26;4;2020;2;0;Andorra;AD;AND;77006,0;Europe;2020-4-26
331;331;25/04/2020;25;4;2020;7;3;Andorra;AD;AND;77006,0;Europe;2020-4-25
332;332;24/04/2020;24;4;2020;1;0;Andorra;AD;AND;77006,0;Europe;2020-4-24
333;333;23/04/2020;23;4;2020;6;0;Andorra;AD;AND;77006,0;Europe;2020-4-23
334;334;22/04/2020;22;4;2020;0;1;Andorra;AD;AND;77006,0;Europe;2020-4-22
335;335;21/04/2020;21;4;2020;4;0;Andorra;AD;AND;77006,0;Europe;2020-4-21
336;336;20/04/2020;20;4;2020;9;1;Andorra;AD;AND;77006,0;Europe;2020-4-20
337;337;19/04/2020;19;4;2020;8;0;Andorra;AD;AND;77006,0;Europe;2020-4-19
338;338;18/04/2020;18;4;2020;14;2;Andorra;AD;AND;77006,0;Europe;2020-4-18
339;339;17/04/2020;17;4;2020;9;0;Andorra;AD;AND;77006,0;Europe;2020-4-17
340;340;16/04/2020;16;4;2020;14;2;Andorra;AD;AND;77006,0;Europe;2020-4-16
341;341;15/04/2020;15;4;2020;13;2;Andorra;AD;AND;77006,0;Europe;2020-4-15
342;342;14/04/2020;14;4;2020;8;0;Andorra;AD;AND;77006,0;Europe;2020-4-14
343;343;13/04/2020;13;4;2020;16;1;Andorra;AD;AND;77006,0;Europe;2020-4-13
344;344;12/04/2020;12;4;2020;21;2;Andorra;AD;AND;77006,0;Europe;2020-4-12
345;345;11/04/2020;11;4;2020;18;1;Andorra;AD;AND;77006,0;Europe;2020-4-11
346;346;10/04/2020;10;4;2020;19;2;Andorra;AD;AND;77006,0;Europe;2020-4-10
347;347;09/04/2020;9;4;2020;19;1;Andorra;AD;AND;77006,0;Europe;2020-4-9
348;348;08/04/2020;8;4;2020;19;1;Andorra;AD;AND;77006,0;Europe;2020-4-8
349;349;07/04/2020;7;4;2020;25;3;Andorra;AD;AND;77006,0;Europe;2020-4-7
350;350;06/04/2020;6;4;2020;35;1;Andorra;AD;AND;77006,0;Europe;2020-4-6
351;351;05/04/2020;5;4;2020;27;1;Andorra;AD;AND;77006,0;Europe;2020-4-5
352;352;04/04/2020;4;4;2020;11;1;Andorra;AD;AND;77006,0;Europe;2020-4-4
353;353;03/04/2020;3;4;2020;38;1;Andorra;AD;AND;77006,0;Europe;2020-4-3
354;354;02/04/2020;2;4;2020;14;2;Andorra;AD;AND;77006,0;Europe;2020-4-2
355;355;01/04/2020;1;4;2020;6;4;Andorra;AD;AND;77006,0;Europe;2020-4-1
356;356;31/03/2020;31;3;2020;36;2;Andorra;AD;AND;77006,0;Europe;2020-3-31
357;357;30/03/2020;30;3;2020;26;2;Andorra;AD;AND;77006,0;Europe;2020-3-30
358;358;29/03/2020;29;3;2020;41;1;Andorra;AD;AND;77006,0;Europe;2020-3-29
359;359;28/03/2020;28;3;2020;43;0;Andorra;AD;AND;77006,0;Europe;2020-3-28
360;360;27/03/2020;27;3;2020;36;3;Andorra;AD;AND;77006,0;Europe;2020-3-27
361;361;26/03/2020;26;3;2020;24;0;Andorra;AD;AND;77006,0;Europe;2020-3-26
362;362;25/03/2020;25;3;2020;31;0;Andorra;AD;AND;77006,0;Europe;2020-3-25
363;363;24/03/2020;24;3;2020;20;0;Andorra;AD;AND;77006,0;Europe;2020-3-24
364;364;23/03/2020;23;3;2020;25;0;Andorra;AD;AND;77006,0;Europe;2020-3-23
365;365;22/03/2020;22;3;2020;13;0;Andorra;AD;AND;77006,0;Europe;2020-3-22
366;366;21/03/2020;21;3;2020;0;0;Andorra;AD;AND;77006,0;Europe;2020-3-21
367;367;20/03/2020;20;3;2020;22;0;Andorra;AD;AND;77006,0;Europe;2020-3-20
368;368;19/03/2020;19;3;2020;39;0;Andorra;AD;AND;77006,0;Europe;2020-3-19
369;369;18/03/2020;18;3;2020;0;0;Andorra;AD;AND;77006,0;Europe;2020-3-18
370;370;17/03/2020;17;3;2020;9;0;Andorra;AD;AND;77006,0;Europe;2020-3-17
371;371;16/03/2020;16;3;2020;3;0;Andorra;AD;AND;77006,0;Europe;2020-3-16
372;372;14/03/2020;14;3;2020;1;0;Andorra;AD;AND;77006,0;Europe;2020-3-14
373;373;03/03/2020;3;3;2020;1;0;Andorra;AD;AND;77006,0;Europe;2020-3-3
590;590;11/05/2020;11;5;2020;138;1;Armenia;AM;ARM;2951776,0;Europe;2020-5-11
591;591;10/05/2020;10;5;2020;146;1;Armenia;AM;ARM;2951776,0;Europe;2020-5-10
592;592;09/05/2020;9;5;2020;145;1;Armenia;AM;ARM;2951776,0;Europe;2020-5-9
593;593;08/05/2020;8;5;2020;102;2;Armenia;AM;ARM;2951776,0;Europe;2020-5-8
594;594;07/05/2020;7;5;2020;163;0;Armenia;AM;ARM;2951776,0;Europe;2020-5-7
595;595;06/05/2020;6;5;2020;112;1;Armenia;AM;ARM;2951776,0;Europe;2020-5-6
596;596;05/05/2020;5;5;2020;121;4;Armenia;AM;ARM;2951776,0;Europe;2020-5-5
597;597;04/05/2020;4;5;2020;113;2;Armenia;AM;ARM;2951776,0;Europe;2020-5-4
598;598;03/05/2020;3;5;2020;125;0;Armenia;AM;ARM;2951776,0;Europe;2020-5-3
599;599;02/05/2020;2;5;2020;82;1;Armenia;AM;ARM;2951776,0;Europe;2020-5-2
600;600;01/05/2020;1;5;2020;134;2;Armenia;AM;ARM;2951776,0;Europe;2020-5-1
601;601;30/04/2020;30;4;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-30
602;602;29/04/2020;29;4;2020;65;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-29
603;603;28/04/2020;28;4;2020;59;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-28
604;604;27/04/2020;27;4;2020;62;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-27
605;605;26/04/2020;26;4;2020;69;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-26
606;606;25/04/2020;25;4;2020;81;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-25
607;607;24/04/2020;24;4;2020;73;3;Armenia;AM;ARM;2951776,0;Europe;2020-4-24
608;608;23/04/2020;23;4;2020;50;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-23
609;609;22/04/2020;22;4;2020;72;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-22
610;610;21/04/2020;21;4;2020;62;2;Armenia;AM;ARM;2951776,0;Europe;2020-4-21
611;611;20/04/2020;20;4;2020;48;2;Armenia;AM;ARM;2951776,0;Europe;2020-4-20
612;612;19/04/2020;19;4;2020;43;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-19
613;613;18/04/2020;18;4;2020;47;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-18
614;614;17/04/2020;17;4;2020;42;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-17
615;615;16/04/2020;16;4;2020;48;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-16
616;616;15/04/2020;15;4;2020;72;3;Armenia;AM;ARM;2951776,0;Europe;2020-4-15
617;617;14/04/2020;14;4;2020;26;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-14
618;618;13/04/2020;13;4;2020;46;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-13
619;619;12/04/2020;12;4;2020;30;2;Armenia;AM;ARM;2951776,0;Europe;2020-4-12
620;620;11/04/2020;11;4;2020;16;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-11
621;621;10/04/2020;10;4;2020;40;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-10
622;622;09/04/2020;9;4;2020;28;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-9
623;623;08/04/2020;8;4;2020;20;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-8
624;624;07/04/2020;7;4;2020;11;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-7
625;625;06/04/2020;6;4;2020;52;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-6
626;626;05/04/2020;5;4;2020;34;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-5
627;627;04/04/2020;4;4;2020;73;3;Armenia;AM;ARM;2951776,0;Europe;2020-4-4
628;628;03/04/2020;3;4;2020;92;1;Armenia;AM;ARM;2951776,0;Europe;2020-4-3
629;629;02/04/2020;2;4;2020;39;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-2
630;630;01/04/2020;1;4;2020;50;0;Armenia;AM;ARM;2951776,0;Europe;2020-4-1
631;631;31/03/2020;31;3;2020;58;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-31
632;632;30/03/2020;30;3;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-30
633;633;29/03/2020;29;3;2020;52;2;Armenia;AM;ARM;2951776,0;Europe;2020-3-29
634;634;28/03/2020;28;3;2020;43;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-28
635;635;27/03/2020;27;3;2020;39;1;Armenia;AM;ARM;2951776,0;Europe;2020-3-27
636;636;26/03/2020;26;3;2020;25;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-26
637;637;25/03/2020;25;3;2020;71;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-25
638;638;24/03/2020;24;3;2020;4;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-24
639;639;23/03/2020;23;3;2020;30;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-23
640;640;22/03/2020;22;3;2020;24;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-22
641;641;21/03/2020;21;3;2020;14;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-21
642;642;20/03/2020;20;3;2020;7;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-20
643;643;19/03/2020;19;3;2020;37;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-19
644;644;18/03/2020;18;3;2020;26;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-18
645;645;17/03/2020;17;3;2020;22;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-17
646;646;16/03/2020;16;3;2020;10;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-16
647;647;15/03/2020;15;3;2020;7;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-15
648;648;14/03/2020;14;3;2020;7;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-14
649;649;13/03/2020;13;3;2020;2;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-13
650;650;12/03/2020;12;3;2020;3;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-12
651;651;02/03/2020;2;3;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-2
652;652;01/03/2020;1;3;2020;1;0;Armenia;AM;ARM;2951776,0;Europe;2020-3-1
653;653;29/02/2020;29;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-29
654;654;28/02/2020;28;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-28
655;655;27/02/2020;27;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-27
656;656;26/02/2020;26;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-26
657;657;25/02/2020;25;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-25
658;658;24/02/2020;24;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-24
659;659;23/02/2020;23;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-23
660;660;22/02/2020;22;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-22
661;661;21/02/2020;21;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-21
662;662;20/02/2020;20;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-20
663;663;19/02/2020;19;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-19
664;664;18/02/2020;18;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-18
665;665;17/02/2020;17;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-17
666;666;16/02/2020;16;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-16
667;667;15/02/2020;15;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-15
668;668;14/02/2020;14;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-14
669;669;13/02/2020;13;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-13
670;670;12/02/2020;12;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-12
671;671;11/02/2020;11;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-11
672;672;10/02/2020;10;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-10
673;673;09/02/2020;9;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-9
674;674;08/02/2020;8;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-8
675;675;07/02/2020;7;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-7
676;676;06/02/2020;6;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-6
677;677;05/02/2020;5;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-5
678;678;04/02/2020;4;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-4
679;679;03/02/2020;3;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-3
680;680;02/02/2020;2;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-2
681;681;01/02/2020;1;2;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-2-1
682;682;31/01/2020;31;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-31
683;683;30/01/2020;30;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-30
684;684;29/01/2020;29;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-29
685;685;28/01/2020;28;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-28
686;686;27/01/2020;27;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-27
687;687;26/01/2020;26;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-26
688;688;25/01/2020;25;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-25
689;689;24/01/2020;24;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-24
690;690;23/01/2020;23;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-23
691;691;22/01/2020;22;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-22
692;692;21/01/2020;21;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-21
693;693;20/01/2020;20;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-20
694;694;19/01/2020;19;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-19
695;695;18/01/2020;18;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-18
696;696;17/01/2020;17;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-17
697;697;16/01/2020;16;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-16
698;698;15/01/2020;15;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-15
699;699;14/01/2020;14;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-14
700;700;13/01/2020;13;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-13
701;701;12/01/2020;12;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-12
702;702;11/01/2020;11;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-11
703;703;10/01/2020;10;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-10
704;704;09/01/2020;9;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-9
705;705;08/01/2020;8;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-8
706;706;07/01/2020;7;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-7
707;707;06/01/2020;6;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-6
708;708;05/01/2020;5;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-5
709;709;04/01/2020;4;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-4
710;710;03/01/2020;3;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-3
711;711;02/01/2020;2;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-2
712;712;01/01/2020;1;1;2020;0;0;Armenia;AM;ARM;2951776,0;Europe;2020-1-1
713;713;31/12/2019;31;12;2019;0;0;Armenia;AM;ARM;2951776,0;Europe;2019-12-31
897;897;11/05/2020;11;5;2020;10;3;Austria;AT;AUT;8847037,0;Europe;2020-5-11
898;898;10/05/2020;10;5;2020;42;1;Austria;AT;AUT;8847037,0;Europe;2020-5-10
899;899;09/05/2020;9;5;2020;62;5;Austria;AT;AUT;8847037,0;Europe;2020-5-9
900;900;08/05/2020;8;5;2020;22;1;Austria;AT;AUT;8847037,0;Europe;2020-5-8
901;901;07/05/2020;7;5;2020;65;2;Austria;AT;AUT;8847037,0;Europe;2020-5-7
902;902;06/05/2020;6;5;2020;17;6;Austria;AT;AUT;8847037,0;Europe;2020-5-6
903;903;05/05/2020;5;5;2020;31;2;Austria;AT;AUT;8847037,0;Europe;2020-5-5
904;904;04/05/2020;4;5;2020;68;2;Austria;AT;AUT;8847037,0;Europe;2020-5-4
905;905;03/05/2020;3;5;2020;12;7;Austria;AT;AUT;8847037,0;Europe;2020-5-3
906;906;02/05/2020;2;5;2020;34;5;Austria;AT;AUT;8847037,0;Europe;2020-5-2
907;907;01/05/2020;1;5;2020;60;4;Austria;AT;AUT;8847037,0;Europe;2020-5-1
908;908;30/04/2020;30;4;2020;50;11;Austria;AT;AUT;8847037,0;Europe;2020-4-30
909;909;29/04/2020;29;4;2020;58;20;Austria;AT;AUT;8847037,0;Europe;2020-4-29
910;910;28/04/2020;28;4;2020;67;7;Austria;AT;AUT;8847037,0;Europe;2020-4-28
911;911;27/04/2020;27;4;2020;55;6;Austria;AT;AUT;8847037,0;Europe;2020-4-27
912;912;26/04/2020;26;4;2020;66;23;Austria;AT;AUT;8847037,0;Europe;2020-4-26
913;913;25/04/2020;25;4;2020;83;5;Austria;AT;AUT;8847037,0;Europe;2020-4-25
914;914;24/04/2020;24;4;2020;61;14;Austria;AT;AUT;8847037,0;Europe;2020-4-24
915;915;23/04/2020;23;4;2020;91;31;Austria;AT;AUT;8847037,0;Europe;2020-4-23
916;916;22/04/2020;22;4;2020;50;1;Austria;AT;AUT;8847037,0;Europe;2020-4-22
917;917;21/04/2020;21;4;2020;73;10;Austria;AT;AUT;8847037,0;Europe;2020-4-21
918;918;20/04/2020;20;4;2020;48;9;Austria;AT;AUT;8847037,0;Europe;2020-4-20
919;919;19/04/2020;19;4;2020;59;12;Austria;AT;AUT;8847037,0;Europe;2020-4-19
920;920;18/04/2020;18;4;2020;155;21;Austria;AT;AUT;8847037,0;Europe;2020-4-18
921;921;17/04/2020;17;4;2020;78;17;Austria;AT;AUT;8847037,0;Europe;2020-4-17
922;922;16/04/2020;16;4;2020;136;9;Austria;AT;AUT;8847037,0;Europe;2020-4-16
923;923;15/04/2020;15;4;2020;191;16;Austria;AT;AUT;8847037,0;Europe;2020-4-15
924;924;14/04/2020;14;4;2020;106;18;Austria;AT;AUT;8847037,0;Europe;2020-4-14
925;925;13/04/2020;13;4;2020;130;13;Austria;AT;AUT;8847037,0;Europe;2020-4-13
926;926;12/04/2020;12;4;2020;247;18;Austria;AT;AUT;8847037,0;Europe;2020-4-12
