Unnamed: 0;Unnamed: 0.1;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;death-cases
13068;13068;DEU;Europe;Germany;2020-04-02;73522,0;6156,0;5287,714;872,0;140,0;96,286;877,5189999999999;73,475;63,111;10,408;1,671;1,149;;;;;;;;;;;;;55468,0;0,662;10,49;0,095;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,022742040285899934
13069;13069;DEU;Europe;Germany;2020-04-03;79696,0;6174,0;5344,0;1017,0;145,0;109,143;951,208;73,69;63,783;12,138;1,731;1,3030000000000002;;;;;;;;;;;;;56424,0;0,6729999999999999;10,558;0,095;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,023485584710074506
13070;13070;DEU;Europe;Germany;2020-04-04;85778,0;6082,0;5313,714;1158,0;141,0;119,0;1023,8;72,59100000000002;63,422;13,821;1,683;1,42;;;;;;;;;;;;;57380,0;0,685;10,798;0,09300000000000001;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,023183163433081223
13071;13071;DEU;Europe;Germany;2020-04-05;91714,0;5936,0;5595,286;1342,0;184,0;136,143;1094,649;70,84899999999998;66,782;16,017;2,196;1,625;;;;;;;4159,97;49,651;1309123,0;;15,625;;58335,0;0,696;10,425999999999998;0,096;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03099730458221024
13072;13072;DEU;Europe;Germany;2020-04-06;95391,0;3677,0;5441,857;1434,0;92,0;139,857;1138,536;43,887;64,95100000000001;17,115;1,098;1,669;;;;;;;;;;;;;57761,0;0,6890000000000001;10,614;0,094;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,025020397062822955
13073;13073;DEU;Europe;Germany;2020-04-07;99225,0;3834,0;5330,286;1607,0;173,0;146,286;1184,296;45,761;63,619;19,18;2,065;1,746;;;;;;;;;;;;;57186,0;0,6829999999999999;10,729000000000001;0,09300000000000001;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,045122587376108504
13074;13074;DEU;Europe;Germany;2020-04-08;103228,0;4003,0;5123,143;1861,0;254,0;161,286;1232,0739999999996;47,778;61,147;22,212;3,032;1,925;;;;;;;;;;;;;56612,0;0,6759999999999999;11,05;0,09;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,06345241069198101
13075;13075;DEU;Europe;Germany;2020-04-09;108202,0;4974,0;4954,286;2107,0;246,0;176,429;1291,441;59,367;59,132;25,148000000000003;2,9360000000000004;2,106;;;;;;;;;;;;;56037,0;0,669;11,311;0,08800000000000001;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04945717732207479
13076;13076;DEU;Europe;Germany;2020-04-10;113525,0;5323,0;4832,714;2373,0;266,0;193,71400000000003;1354,973;63,532;57,681;28,323;3,175;2,312;;;;;;;;;;;;;55463,0;0,662;11,477;0,087;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04997182040202893
13077;13077;DEU;Europe;Germany;2020-04-11;117658,0;4133,0;4554,286;2544,0;171,0;198,0;1404,302;49,32899999999999;54,357;30,364;2,041;2,363;;;;;;;;;;;;;54888,0;0,655;12,052;0,083;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04137430437938543
13078;13078;DEU;Europe;Germany;2020-04-12;120479,0;2821,0;4109,286;2673,0;129,0;190,143;1437,9720000000002;33,67;49,04600000000001;31,903;1,54;2,269;;;;;;;3046,81;36,365;1689320,0;;20,163;;54314,0;0,648;13,217;0,076;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04572846508330379
13079;13079;DEU;Europe;Germany;2020-04-13;123016,0;2537,0;3946,429;2799,0;126,0;195,0;1468,253;30,28;47,102;33,407;1,504;2,327;;;;;;;;;;;;;53328,0;0,636;13,513;0,07400000000000001;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04966495861253449
13080;13080;DEU;Europe;Germany;2020-04-14;125098,0;2082,0;3696,143;2969,0;170,0;194,571;1493,102;24,85;44,115;35,436;2,029;2,322;;;;;;;;;;;;;52343,0;0,625;14,162;0,071;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,08165225744476465
13081;13081;DEU;Europe;Germany;2020-04-15;127584,0;2486,0;3479,429;3254,0;285,0;199,0;1522,774;29,672;41,529;38,838;3,402;2,375;;;;;;;;;;;;;51357,0;0,613;14,76;0,068;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,11464199517296862
13082;13082;DEU;Europe;Germany;2020-04-16;130450,0;2866,0;3178,286;3569,0;315,0;208,857;1556,981;34,207;37,934;42,598;3,76;2,4930000000000003;;;;;;;;;;;;;50371,0;0,601;15,847999999999999;0,063;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,1099092812281926
13083;13083;DEU;Europe;Germany;2020-04-17;133830,0;3380,0;2900,7140000000004;3868,0;299,0;213,571;1597,323;40,342;34,621;46,166;3,569;2,549;;;;;;;;;;;;;49386,0;0,589;17,025;0,059000000000000004;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,08846153846153847
13084;13084;DEU;Europe;Germany;2020-04-18;137439,0;3609,0;2825,857;4110,0;242,0;223,71400000000003;1640,398;43,075;33,728;49,055;2,888;2,67;;;;;;;;;;;;;48400,0;0,578;17,128;0,057999999999999996;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,06705458575782765
13085;13085;DEU;Europe;Germany;2020-04-19;139897,0;2458,0;2774,0;4294,0;184,0;231,571;1669,735;29,337;33,109;51,25100000000001;2,196;2,764;;;;;;;2140,538;25,548000000000002;2021222,0;;24,124;;47415,0;0,5660000000000001;17,093;0,059000000000000004;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,07485760781122865
13086;13086;DEU;Europe;Germany;2020-04-20;141672,0;1775,0;2665,143;4404,0;110,0;229,286;1690,921;21,185;31,81;52,56399999999999;1,3130000000000002;2,737;;;;;;;;;;;;;48067,0;0,574;18,035;0,055;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,061971830985915494
13087;13087;DEU;Europe;Germany;2020-04-21;143457,0;1785,0;2622,7140000000004;4598,0;194,0;232,71400000000003;1712,225;21,305;31,303;54,879;2,315;2,778;;;;;;;;;;;;;48720,0;0,581;18,576;0,054000000000000006;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,10868347338935574
13088;13088;DEU;Europe;Germany;2020-04-22;145694,0;2237,0;2587,143;4879,0;281,0;232,143;1738,925;26,7;30,879;58,233;3,354;2,7710000000000004;;;;;;;;;;;;;49373,0;0,589;19,084;0,052000000000000005;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,12561466249441217
13089;13089;DEU;Europe;Germany;2020-04-23;148046,0;2352,0;2513,714;5094,0;215,0;217,857;1766,997;28,072;30,002;60,799;2,5660000000000003;2,6;;;;;;;;;;;;;50026,0;0,597;19,901;0,05;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,09141156462585034
13090;13090;DEU;Europe;Germany;2020-04-24;150383,0;2337,0;2364,714;5321,0;227,0;207,571;1794,89;27,893;28,224;63,50899999999999;2,709;2,477;;;;;;;;;;;;;50679,0;0,605;21,430999999999997;0,047;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,09713307659392384
13091;13091;DEU;Europe;Germany;2020-04-25;152438,0;2055,0;2142,714;5500,0;179,0;198,571;1819,418;24,527;25,574;65,645;2,136;2,37;;;;;;;;;;;;;51331,0;0,613;23,956;0,042;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,08710462287104623
13092;13092;DEU;Europe;Germany;2020-04-26;154175,0;1737,0;2039,714;5640,0;140,0;192,286;1840,15;20,732;24,345;67,316;1,671;2,295;;;;;;;1495,651;17,851;2385112,0;;28,467;;51984,0;0,62;25,486;0,039;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,08059873344847437
13093;13093;DEU;Europe;Germany;2020-04-27;155193,0;1018,0;1931,571;5750,0;110,0;192,286;1852,3;12,15;23,054;68,62899999999999;1,3130000000000002;2,295;;;;;;;;;;;;;51227,0;0,611;26,521;0,038;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,10805500982318271
13094;13094;DEU;Europe;Germany;2020-04-28;156337,0;1144,0;1840,0;5913,0;163,0;187,857;1865,954;13,654000000000002;21,961;70,574;1,945;2,242;;;;;;;;;;;;;50470,0;0,602;27,429000000000002;0,036000000000000004;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,14248251748251747
13095;13095;DEU;Europe;Germany;2020-04-29;157641,0;1304,0;1706,714;6115,0;202,0;176,571;1881,518;15,564;20,37;72,985;2,411;2,107;;;;;;;;;;;;;49713,0;0,593;29,128;0,034;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,1549079754601227
13096;13096;DEU;Europe;Germany;2020-04-30;159119,0;1478,0;1581,8570000000002;6288,0;173,0;170,571;1899,159;17,641;18,88;75,05;2,065;2,036;;;;;;;;;;;;;48956,0;0,584;30,948;0,032;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,11705006765899864
13097;13097;DEU;Europe;Germany;2020-05-01;160758,0;1639,0;1482,1429999999998;6481,0;193,0;165,71400000000003;1918,721;19,562;17,69;77,354;2,3040000000000003;1,978;;;;;;;;;;;;;48198,0;0,575;32,519;0,031;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,11775472849298353
13098;13098;DEU;Europe;Germany;2020-05-02;161703,0;945,0;1323,571;6575,0;94,0;153,571;1930,0;11,279000000000002;15,797;78,476;1,122;1,833;;;;;;;;;;;;;47441,0;0,5660000000000001;35,843;0,027999999999999997;tests performed;76,85;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,09947089947089947
13099;13099;DEU;Europe;Germany;2020-05-03;162496,0;793,0;1188,714;6649,0;74,0;144,143;1939,465;9,465;14,188;79,359;0,883;1,72;;;;;;;989,0269999999999;11,804;2711900,0;;32,368;;46684,0;0,557;39,273;0,025;tests performed;75,46;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,09331651954602774
13100;13100;DEU;Europe;Germany;2020-05-04;163175,0;679,0;1140,286;6692,0;43,0;134,571;1947,569;8,104;13,61;79,872;0,513;1,606;;;;;;;;;;;;;48257,0;0,5760000000000001;42,32;0,024;tests performed;71,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,06332842415316642
13101;13101;DEU;Europe;Germany;2020-05-05;163860,0;685,0;1074,714;6831,0;139,0;131,143;1955,745;8,176;12,827;81,531;1,659;1,565;;;;;;;;;;;;;49830,0;0,595;46,36600000000001;0,022000000000000002;tests performed;71,76;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,2029197080291971
13102;13102;DEU;Europe;Germany;2020-05-06;164807,0;947,0;1023,714;6996,0;165,0;125,857;1967,048;11,303;12,219;83,5;1,969;1,5019999999999998;;;;;;;;;;;;;51404,0;0,614;50,213;0,02;tests performed;66,2;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,17423442449841606
13103;13103;DEU;Europe;Germany;2020-05-07;166091,0;1284,0;996,0;7119,0;123,0;118,714;1982,373;15,325;11,888;84,969;1,4680000000000002;1,4169999999999998;;;;;;;;;;;;;52977,0;0,632;53,19;0,019;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,09579439252336448
13104;13104;DEU;Europe;Germany;2020-05-08;167300,0;1209,0;934,571;7266,0;147,0;112,143;1996,803;14,43;11,155;86,723;1,755;1,338;;;;;;;;;;;;;54550,0;0,6509999999999999;58,369;0,017;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,12158808933002481
13105;13105;DEU;Europe;Germany;2020-05-09;168551,0;1251,0;978,286;7369,0;103,0;113,429;2011,734;14,931;11,675999999999998;87,95200000000001;1,229;1,354;;;;;;;;;;;;;56123,0;0,67;57,369;0,017;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,08233413269384493
13106;13106;DEU;Europe;Germany;2020-05-10;169218,0;667,0;960,286;7395,0;26,0;106,571;2019,695;7,961;11,461;88,26299999999998;0,31;1,272;;;;;;;746,817;8,914;3115775,0;;37,188;;57696,0;0,6890000000000001;60,082;0,017;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,038980509745127435
13107;13107;DEU;Europe;Germany;2020-05-11;169575,0;357,0;914,286;7417,0;22,0;103,571;2023,956;4,261;10,912;88,525;0,263;1,236;;;;;;;;;;;;;58284,0;0,696;63,74800000000001;0,016;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,06162464985994398
13108;13108;DEU;Europe;Germany;2020-05-12;170508,0;933,0;949,714;7533,0;116,0;100,286;2035,092;11,136;11,335;89,91;1,385;1,197;;;;;;;;;;;;;58872,0;0,703;61,989;0,016;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,12433011789924973
13109;13109;DEU;Europe;Germany;2020-05-13;171306,0;798,0;928,429;7634,0;101,0;91,143;2044,616;9,524;11,081;91,115;1,205;1,088;;;;;;;;;;;;;59459,0;0,71;64,043;0,016;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,12656641604010024
13110;13110;DEU;Europe;Germany;2020-05-14;172239,0;933,0;878,2860000000003;7723,0;89,0;86,286;2055,752;11,136;10,483;92,178;1,062;1,03;;;;;;;;;;;;;60047,0;0,7170000000000001;68,368;0,015;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,09539121114683816
13111;13111;DEU;Europe;Germany;2020-05-15;173152,0;913,0;836,0;7824,0;101,0;79,714;2066,649;10,897;9,978;93,383;1,205;0,951;;;;;;;;;;;;;60634,0;0,7240000000000001;72,529;0,013999999999999999;tests performed;64,35;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,11062431544359255
13112;13112;DEU;Europe;Germany;2020-05-16;173772,0;620,0;745,857;7881,0;57,0;73,143;2074,049;7,4;8,902000000000003;94,063;0,68;0,873;;;;;;;;;;;;;61222,0;0,731;82,083;0,012;tests performed;61,57;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,09193548387096774
13113;13113;DEU;Europe;Germany;2020-05-17;174355,0;583,0;733,857;7914,0;33,0;74,143;2081,007;6,9579999999999975;8,759;94,457;0,394;0,885;;;;;;;471,30199999999996;5,625;3548441,0;;42,352;;61809,0;0,738;84,225;0,012;tests performed;61,57;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,05660377358490566
13114;13114;DEU;Europe;Germany;2020-05-18;174697,0;342,0;731,7139999999997;7935,0;21,0;74,0;2085,089;4,082;8,732999999999999;94,708;0,251;0,883;;;;;;;;;;;;;60193,0;0,718;82,26299999999998;0,012;tests performed;61,57;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,06140350877192982
13115;13115;DEU;Europe;Germany;2020-05-19;175210,0;513,0;671,7139999999997;8007,0;72,0;67,714;2091,212;6,1229999999999976;8,017000000000001;95,567;0,8590000000000001;0,8079999999999999;;;;;;;;;;;;;58577,0;0,6990000000000001;87,205;0,011000000000000001;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,14035087719298245
13116;13116;DEU;Europe;Germany;2020-05-20;176007,0;797,0;671,571;8090,0;83,0;65,143;2100,725;9,513;8,016;96,558;0,991;0,778;;;;;;;;;;;;;56961,0;0,68;84,81700000000002;0,012;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,10414052697616061
13117;13117;DEU;Europe;Germany;2020-05-21;176752,0;745,0;644,714;8147,0;57,0;60,57100000000001;2109,617;8,892000000000003;7,695;97,238;0,68;0,723;;;;;;;;;;;;;55344,0;0,6609999999999999;85,84299999999998;0,012;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,07651006711409396
13118;13118;DEU;Europe;Germany;2020-05-22;177212,0;460,0;580,0;8174,0;27,0;50,0;2115,107;5,49;6,922999999999999;97,56;0,322;0,597;;;;;;;;;;;;;53728,0;0,6409999999999999;92,634;0,011000000000000001;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,058695652173913045
13119;13119;DEU;Europe;Germany;2020-05-23;177850,0;638,0;582,571;8216,0;42,0;47,857;2122,722;7,615;6,9529999999999985;98,062;0,501;0,5710000000000001;;;;;;;;;;;;;52112,0;0,622;89,45200000000001;0,011000000000000001;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,06583072100313479
13120;13120;DEU;Europe;Germany;2020-05-24;178281,0;431,0;560,857;8247,0;31,0;47,57100000000001;2127,866;5,144;6,694;98,432;0,37;0,568;;;;;;;364,325;4,348;3901908,0;;46,57100000000001;;50495,0;0,603;90,03200000000002;0,011000000000000001;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,07192575406032482
13121;13121;DEU;Europe;Germany;2020-05-25;178570,0;289,0;553,286;8257,0;10,0;46,0;2131,315;3,449;6,604;98,551;0,119;0,5489999999999999;;;;;;;;;;;;;51552,0;0,615;93,17399999999999;0,011000000000000001;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03460207612456748
13122;13122;DEU;Europe;Germany;2020-05-26;179002,0;432,0;541,714;8302,0;45,0;42,143;2136,471;5,1560000000000015;6,466;99,088;0,537;0,503;;;;;;;;;;;;;52610,0;0,628;97,118;0,01;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,10416666666666667
13123;13123;DEU;Europe;Germany;2020-05-27;179364,0;362,0;479,571;8349,0;47,0;37,0;2140,792;4,3210000000000015;5,724;99,649;0,561;0,442;;;;;;;;;;;;;53667,0;0,6409999999999999;111,906;0,009000000000000001;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,1298342541436464
13124;13124;DEU;Europe;Germany;2020-05-28;179717,0;353,0;423,571;8411,0;62,0;37,714;2145,005;4,213;5,056;100,389;0,74;0,45;;;;;;;;;;;;;54724,0;0,653;129,197;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,17563739376770537
13125;13125;DEU;Europe;Germany;2020-05-29;180458,0;741,0;463,714;8450,0;39,0;39,429;2153,849;8,844;5,535;100,855;0,465;0,471;;;;;;;;;;;;;55781,0;0,6659999999999999;120,292;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,05263157894736842
13126;13126;DEU;Europe;Germany;2020-05-30;181196,0;738,0;478,0;8489,0;39,0;39,0;2162,658;8,808;5,705;101,32;0,465;0,465;;;;;;;;;;;;;56838,0;0,6779999999999999;118,90799999999999;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,052845528455284556
13127;13127;DEU;Europe;Germany;2020-05-31;181482,0;286,0;457,286;8500,0;11,0;36,143;2166,071;3,414;5,4579999999999975;101,451;0,131;0,431;;;;;;;299,736;3,577;4307177,0;;51,408;;57896,0;0,691;126,60799999999999;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,038461538461538464
13128;13128;DEU;Europe;Germany;2020-06-01;181815,0;333,0;463,571;8511,0;11,0;36,286;2170,0460000000007;3,975;5,533;101,583;0,131;0,433;;;;;;;;;;;;;56584,0;0,675;122,061;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03303303303303303
13129;13129;DEU;Europe;Germany;2020-06-02;182028,0;213,0;432,286;8522,0;11,0;31,429;2172,588;2,542;5,16;101,714;0,131;0,375;;;;;;;;;;;;;55272,0;0,66;127,86;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,051643192488262914
13130;13130;DEU;Europe;Germany;2020-06-03;182370,0;342,0;429,429;8551,0;29,0;28,857;2176,67;4,082;5,125;102,06;0,34600000000000003;0,344;;;;;;;;;;;;;53960,0;0,644;125,655;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0847953216374269
13131;13131;DEU;Europe;Germany;2020-06-04;182764,0;394,0;435,286;8581,0;30,0;24,286;2181,373;4,703;5,195;102,418;0,358;0,29;;;;;;;;;;;;;52648,0;0,628;120,95;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,07614213197969544
13132;13132;DEU;Europe;Germany;2020-06-05;183271,0;507,0;401,857;8613,0;32,0;23,286;2187,424;6,051;4,796;102,8;0,382;0,278;;;;;;;;;;;;;51336,0;0,613;127,74700000000001;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0631163708086785
13133;13133;DEU;Europe;Germany;2020-06-06;183678,0;407,0;354,571;8646,0;33,0;22,429;2192,282;4,8580000000000005;4,232;103,194;0,394;0,268;;;;;;;;;;;;;50024,0;0,597;141,083;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,08108108108108109
13134;13134;DEU;Europe;Germany;2020-06-07;183979,0;301,0;356,714;8668,0;22,0;24,0;2195,874;3,593;4,258;103,457;0,263;0,28600000000000003;;;;;;;226,063;2,698;4648163,0;;55,478;;48712,0;0,581;136,55700000000002;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,07308970099667775
13135;13135;DEU;Europe;Germany;2020-06-08;184193,0;214,0;339,714;8674,0;6,0;23,286;2198,428;2,5540000000000003;4,055;103,528;0,07200000000000001;0,278;;;;;;;;;;;;;48431,0;0,578;142,564;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,028037383177570093
13136;13136;DEU;Europe;Germany;2020-06-09;184543,0;350,0;359,286;8711,0;37,0;27,0;2202,606;4,177;4,288;103,97;0,442;0,322;;;;;;;;;;;;;48149,0;0,575;134,013;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,10571428571428572
